meme_name,week_date,interest_value,normalized_value,lifecycle_phase
Trollface,2014-02-01,14,0.14,decay
Trollface,2014-03-01,12,0.12,decay
Trollface,2014-04-01,15,0.15,decay
Trollface,2014-05-01,12,0.12,decay
Trollface,2014-06-01,14,0.14,decay
Trollface,2014-07-01,11,0.11,decay
Trollface,2014-08-01,11,0.11,decay
Trollface,2014-09-01,10,0.1,decay
Trollface,2014-10-01,12,0.12,decay
Trollface,2014-11-01,11,0.11,decay
Trollface,2014-12-01,11,0.11,decay
Trollface,2015-01-01,11,0.11,decay
Trollface,2015-02-01,9,0.09,dead
Trollface,2015-03-01,9,0.09,dead
Trollface,2015-04-01,14,0.14,dead
Trollface,2015-05-01,11,0.11,dead
Trollface,2015-06-01,15,0.15,dead
Trollface,2015-07-01,10,0.1,dead
Trollface,2015-08-01,11,0.11,dead
Trollface,2015-09-01,11,0.11,dead
Trollface,2015-10-01,14,0.14,dead
Trollface,2015-11-01,11,0.11,dead
Trollface,2015-12-01,38,0.38,reborn
Trollface,2016-01-01,32,0.32,reborn
Trollface,2016-02-01,19,0.19,reborn
Trollface,2016-03-01,13,0.13,reborn
Trollface,2016-04-01,13,0.13,reborn
Trollface,2016-05-01,14,0.14,reborn
Trollface,2016-06-01,14,0.14,reborn
Trollface,2016-07-01,13,0.13,reborn
Trollface,2016-08-01,11,0.11,reborn
Trollface,2016-09-01,13,0.13,reborn
Trollface,2016-10-01,13,0.13,reborn
Trollface,2016-11-01,9,0.09,reborn
Trollface,2016-12-01,11,0.11,reborn
Trollface,2017-01-01,9,0.09,reborn
Trollface,2017-02-01,10,0.1,reborn
Trollface,2017-03-01,9,0.09,reborn
Trollface,2017-04-01,11,0.11,reborn
Trollface,2017-05-01,7,0.07,reborn
Trollface,2017-06-01,7,0.07,reborn
Trollface,2017-07-01,7,0.07,reborn
Trollface,2017-08-01,6,0.06,reborn
Trollface,2017-09-01,9,0.09,reborn
Trollface,2017-10-01,16,0.16,reborn
Trollface,2017-11-01,7,0.07,reborn
Trollface,2017-12-01,7,0.07,reborn
Trollface,2018-01-01,6,0.06,reborn
Trollface,2018-02-01,6,0.06,reborn
Trollface,2018-03-01,6,0.06,reborn
Trollface,2018-04-01,5,0.05,reborn
Trollface,2018-05-01,6,0.06,reborn
Trollface,2018-06-01,5,0.05,reborn
Trollface,2018-07-01,5,0.05,reborn
Trollface,2018-08-01,4,0.04,reborn
Trollface,2018-09-01,4,0.04,reborn
Trollface,2018-10-01,5,0.05,reborn
Trollface,2018-11-01,5,0.05,reborn
Trollface,2018-12-01,4,0.04,reborn
Trollface,2019-01-01,3,0.03,reborn
Trollface,2019-02-01,3,0.03,reborn
Trollface,2019-03-01,4,0.04,reborn
Trollface,2019-04-01,5,0.05,reborn
Trollface,2019-05-01,6,0.06,reborn
Trollface,2019-06-01,5,0.05,reborn
Trollface,2019-07-01,3,0.03,reborn
Trollface,2019-08-01,4,0.04,reborn
Trollface,2019-09-01,3,0.03,reborn
Trollface,2019-10-01,3,0.03,reborn
Trollface,2019-11-01,4,0.04,reborn
Trollface,2019-12-01,4,0.04,reborn
Trollface,2020-01-01,4,0.04,reborn
Trollface,2020-02-01,4,0.04,reborn
Trollface,2020-03-01,3,0.03,reborn
Trollface,2020-04-01,5,0.05,reborn
Trollface,2020-05-01,5,0.05,reborn
Trollface,2020-06-01,5,0.05,reborn
Trollface,2020-07-01,5,0.05,reborn
Trollface,2020-08-01,6,0.06,reborn
Trollface,2020-09-01,5,0.05,reborn
Trollface,2020-10-01,5,0.05,reborn
Trollface,2020-11-01,6,0.06,reborn
Trollface,2020-12-01,7,0.07,reborn
Trollface,2021-01-01,11,0.11,reborn
Trollface,2021-02-01,12,0.12,reborn
Trollface,2021-03-01,14,0.14,reborn
Trollface,2021-04-01,16,0.16,reborn
Trollface,2021-05-01,18,0.18,reborn
Trollface,2021-06-01,17,0.17,reborn
Trollface,2021-07-01,15,0.15,reborn
Trollface,2021-08-01,11,0.11,reborn
Trollface,2021-09-01,10,0.1,reborn
Trollface,2021-10-01,11,0.11,reborn
Trollface,2021-11-01,8,0.08,reborn
Trollface,2021-12-01,11,0.11,reborn
Trollface,2022-01-01,15,0.15,reborn
Trollface,2022-02-01,17,0.17,reborn
Trollface,2022-03-01,17,0.17,reborn
Trollface,2022-04-01,15,0.15,reborn
Trollface,2022-05-01,13,0.13,reborn
Trollface,2022-06-01,12,0.12,reborn
Trollface,2022-07-01,11,0.11,reborn
Trollface,2022-08-01,8,0.08,reborn
Trollface,2022-09-01,10,0.1,reborn
Trollface,2022-10-01,12,0.12,reborn
Trollface,2022-11-01,12,0.12,reborn
Trollface,2022-12-01,12,0.12,reborn
Trollface,2023-01-01,14,0.14,reborn
Trollface,2023-02-01,13,0.13,reborn
Trollface,2023-03-01,13,0.13,reborn
Trollface,2023-04-01,15,0.15,reborn
Trollface,2023-05-01,13,0.13,reborn
Trollface,2023-06-01,12,0.12,reborn
Trollface,2023-07-01,12,0.12,reborn
Trollface,2023-08-01,11,0.11,reborn
Trollface,2023-09-01,12,0.12,reborn
Trollface,2023-10-01,10,0.1,reborn
Trollface,2023-11-01,11,0.11,reborn
Trollface,2023-12-01,11,0.11,reborn
Trollface,2024-01-01,12,0.12,reborn
Trollface,2024-02-01,13,0.13,reborn
Trollface,2024-03-01,14,0.14,reborn
Trollface,2024-04-01,11,0.11,reborn
Trollface,2024-05-01,12,0.12,reborn
Trollface,2024-06-01,11,0.11,reborn
Trollface,2024-07-01,9,0.09,reborn
Trollface,2024-08-01,13,0.13,reborn
Trollface,2024-09-01,12,0.12,reborn
Trollface,2024-10-01,16,0.16,reborn
Trollface,2024-11-01,14,0.14,reborn
Trollface,2024-12-01,13,0.13,reborn
Nyan Cat,2010-01-01,0,0.0,pre_birth
Nyan Cat,2010-02-01,0,0.0,pre_birth
Nyan Cat,2010-03-01,0,0.0,pre_birth
Nyan Cat,2010-04-01,0,0.0,pre_birth
Nyan Cat,2010-05-01,0,0.0,pre_birth
Nyan Cat,2010-06-01,0,0.0,pre_birth
Nyan Cat,2010-07-01,0,0.0,pre_birth
Nyan Cat,2010-08-01,0,0.0,pre_birth
Nyan Cat,2010-09-01,0,0.0,pre_birth
Nyan Cat,2010-10-01,0,0.0,pre_birth
Nyan Cat,2010-11-01,0,0.0,pre_birth
Nyan Cat,2010-12-01,0,0.0,pre_birth
Nyan Cat,2011-01-01,0,0.0,pre_birth
Nyan Cat,2011-02-01,0,0.0,pre_birth
Nyan Cat,2011-03-01,0,0.0,pre_birth
Nyan Cat,2011-04-01,49,0.49,growth
Nyan Cat,2011-05-01,92,0.92,growth
Nyan Cat,2011-06-01,100,1.0,peak
Nyan Cat,2011-07-01,91,0.91,post_peak
Nyan Cat,2011-08-01,66,0.66,post_peak
Nyan Cat,2011-09-01,61,0.61,post_peak
Nyan Cat,2011-10-01,75,0.75,post_peak
Nyan Cat,2011-11-01,84,0.84,post_peak
Nyan Cat,2011-12-01,70,0.7,post_peak
Nyan Cat,2012-01-01,63,0.63,post_peak
Nyan Cat,2012-02-01,58,0.58,post_peak
Nyan Cat,2012-03-01,47,0.47,decay
Nyan Cat,2012-04-01,48,0.48,decay
Nyan Cat,2012-05-01,42,0.42,decay
Nyan Cat,2012-06-01,39,0.39,decay
Nyan Cat,2012-07-01,33,0.33,decay
Nyan Cat,2012-08-01,26,0.26,decay
Nyan Cat,2012-09-01,25,0.25,decay
Nyan Cat,2012-10-01,23,0.23,decay
Nyan Cat,2012-11-01,29,0.29,decay
Nyan Cat,2012-12-01,24,0.24,decay
Nyan Cat,2013-01-01,20,0.2,decay
Nyan Cat,2013-02-01,17,0.17,decay
Nyan Cat,2013-03-01,16,0.16,decay
Nyan Cat,2013-04-01,20,0.2,decay
Nyan Cat,2013-05-01,18,0.18,decay
Nyan Cat,2013-06-01,16,0.16,decay
Nyan Cat,2013-07-01,11,0.11,decay
Nyan Cat,2013-08-01,12,0.12,decay
Nyan Cat,2013-09-01,13,0.13,decay
Nyan Cat,2013-10-01,18,0.18,decay
Nyan Cat,2013-11-01,13,0.13,decay
Nyan Cat,2013-12-01,11,0.11,decay
Nyan Cat,2014-01-01,11,0.11,decay
Nyan Cat,2014-02-01,14,0.14,decay
Nyan Cat,2014-03-01,15,0.15,decay
Nyan Cat,2014-04-01,10,0.1,decay
Nyan Cat,2014-05-01,11,0.11,decay
Nyan Cat,2014-06-01,9,0.09,dead
Nyan Cat,2014-07-01,10,0.1,dead
Nyan Cat,2014-08-01,9,0.09,dead
Nyan Cat,2014-09-01,10,0.1,dead
Nyan Cat,2014-10-01,10,0.1,dead
Nyan Cat,2014-11-01,10,0.1,dead
Nyan Cat,2014-12-01,9,0.09,dead
Nyan Cat,2015-01-01,11,0.11,dead
Nyan Cat,2015-02-01,11,0.11,dead
Nyan Cat,2015-03-01,11,0.11,dead
Nyan Cat,2015-04-01,13,0.13,dead
Nyan Cat,2015-05-01,14,0.14,dead
Nyan Cat,2015-06-01,11,0.11,dead
Nyan Cat,2015-07-01,9,0.09,dead
Nyan Cat,2015-08-01,11,0.11,dead
Nyan Cat,2015-09-01,13,0.13,dead
Nyan Cat,2015-10-01,14,0.14,dead
Nyan Cat,2015-11-01,13,0.13,dead
Nyan Cat,2015-12-01,12,0.12,dead
Nyan Cat,2016-01-01,11,0.11,dead
Nyan Cat,2016-02-01,10,0.1,dead
Nyan Cat,2016-03-01,11,0.11,dead
Nyan Cat,2016-04-01,10,0.1,dead
Nyan Cat,2016-05-01,12,0.12,dead
Nyan Cat,2016-06-01,12,0.12,dead
Nyan Cat,2016-07-01,9,0.09,dead
Nyan Cat,2016-08-01,9,0.09,dead
Nyan Cat,2016-09-01,16,0.16,dead
Nyan Cat,2016-10-01,13,0.13,dead
Nyan Cat,2016-11-01,17,0.17,dead
Nyan Cat,2016-12-01,9,0.09,dead
Nyan Cat,2017-01-01,10,0.1,dead
Nyan Cat,2017-02-01,13,0.13,dead
Nyan Cat,2017-03-01,11,0.11,dead
Nyan Cat,2017-04-01,12,0.12,dead
Nyan Cat,2017-05-01,13,0.13,dead
Nyan Cat,2017-06-01,8,0.08,dead
Nyan Cat,2017-07-01,8,0.08,dead
Nyan Cat,2017-08-01,9,0.09,dead
Nyan Cat,2017-09-01,8,0.08,dead
Nyan Cat,2017-10-01,11,0.11,dead
Nyan Cat,2017-11-01,11,0.11,dead
Nyan Cat,2017-12-01,11,0.11,dead
Nyan Cat,2018-01-01,13,0.13,dead
Nyan Cat,2018-02-01,11,0.11,dead
Nyan Cat,2018-03-01,11,0.11,dead
Nyan Cat,2018-04-01,11,0.11,dead
Nyan Cat,2018-05-01,14,0.14,dead
Nyan Cat,2018-06-01,9,0.09,dead
Nyan Cat,2018-07-01,7,0.07,dead
Nyan Cat,2018-08-01,7,0.07,dead
Nyan Cat,2018-09-01,11,0.11,dead
Nyan Cat,2018-10-01,13,0.13,dead
Nyan Cat,2018-11-01,13,0.13,dead
Nyan Cat,2018-12-01,12,0.12,dead
Nyan Cat,2019-01-01,12,0.12,dead
Nyan Cat,2019-02-01,16,0.16,dead
Nyan Cat,2019-03-01,15,0.15,dead
Nyan Cat,2019-04-01,15,0.15,dead
Nyan Cat,2019-05-01,16,0.16,dead
Nyan Cat,2019-06-01,13,0.13,dead
Nyan Cat,2019-07-01,8,0.08,dead
Nyan Cat,2019-08-01,11,0.11,dead
Nyan Cat,2019-09-01,11,0.11,dead
Nyan Cat,2019-10-01,13,0.13,dead
Nyan Cat,2019-11-01,12,0.12,dead
Nyan Cat,2019-12-01,14,0.14,dead
Nyan Cat,2020-01-01,11,0.11,dead
Nyan Cat,2020-02-01,10,0.1,dead
Nyan Cat,2020-03-01,10,0.1,dead
Nyan Cat,2020-04-01,11,0.11,dead
Nyan Cat,2020-05-01,12,0.12,dead
Nyan Cat,2020-06-01,10,0.1,dead
Nyan Cat,2020-07-01,10,0.1,dead
Nyan Cat,2020-08-01,8,0.08,dead
Nyan Cat,2020-09-01,11,0.11,dead
Nyan Cat,2020-10-01,8,0.08,dead
Nyan Cat,2020-11-01,5,0.05,dead
Nyan Cat,2020-12-01,7,0.07,dead
Nyan Cat,2021-01-01,9,0.09,dead
Nyan Cat,2021-02-01,8,0.08,dead
Nyan Cat,2021-03-01,12,0.12,dead
Nyan Cat,2021-04-01,13,0.13,dead
Nyan Cat,2021-05-01,15,0.15,dead
Nyan Cat,2021-06-01,9,0.09,dead
Nyan Cat,2021-07-01,7,0.07,dead
Nyan Cat,2021-08-01,6,0.06,dead
Nyan Cat,2021-09-01,7,0.07,dead
Nyan Cat,2021-10-01,8,0.08,dead
Nyan Cat,2021-11-01,9,0.09,dead
Nyan Cat,2021-12-01,10,0.1,dead
Nyan Cat,2022-01-01,12,0.12,dead
Nyan Cat,2022-02-01,9,0.09,dead
Nyan Cat,2022-03-01,10,0.1,dead
Nyan Cat,2022-04-01,13,0.13,dead
Nyan Cat,2022-05-01,11,0.11,dead
Nyan Cat,2022-06-01,11,0.11,dead
Nyan Cat,2022-07-01,5,0.05,dead
Nyan Cat,2022-08-01,8,0.08,dead
Nyan Cat,2022-09-01,8,0.08,dead
Nyan Cat,2022-10-01,9,0.09,dead
Nyan Cat,2022-11-01,11,0.11,dead
Nyan Cat,2022-12-01,8,0.08,dead
Nyan Cat,2023-01-01,8,0.08,dead
Nyan Cat,2023-02-01,8,0.08,dead
Nyan Cat,2023-03-01,8,0.08,dead
Nyan Cat,2023-04-01,7,0.07,dead
Nyan Cat,2023-05-01,9,0.09,dead
Nyan Cat,2023-06-01,8,0.08,dead
Nyan Cat,2023-07-01,5,0.05,dead
Nyan Cat,2023-08-01,7,0.07,dead
Nyan Cat,2023-09-01,8,0.08,dead
Nyan Cat,2023-10-01,8,0.08,dead
Nyan Cat,2023-11-01,9,0.09,dead
Nyan Cat,2023-12-01,7,0.07,dead
Nyan Cat,2024-01-01,7,0.07,dead
Nyan Cat,2024-02-01,7,0.07,dead
Nyan Cat,2024-03-01,9,0.09,dead
Nyan Cat,2024-04-01,9,0.09,dead
Nyan Cat,2024-05-01,10,0.1,dead
Nyan Cat,2024-06-01,7,0.07,dead
Nyan Cat,2024-07-01,10,0.1,dead
Nyan Cat,2024-08-01,8,0.08,dead
Nyan Cat,2024-09-01,11,0.11,dead
Nyan Cat,2024-10-01,7,0.07,dead
Nyan Cat,2024-11-01,8,0.08,dead
Nyan Cat,2024-12-01,9,0.09,dead
Rickroll,2010-01-01,0,0.0,pre_birth
Rickroll,2010-02-01,0,0.0,pre_birth
Rickroll,2010-03-01,0,0.0,pre_birth
Rickroll,2010-04-01,0,0.0,pre_birth
Rickroll,2010-05-01,0,0.0,pre_birth
Rickroll,2010-06-01,0,0.0,pre_birth
Rickroll,2010-07-01,0,0.0,pre_birth
Rickroll,2010-08-01,0,0.0,pre_birth
Rickroll,2010-09-01,0,0.0,pre_birth
Rickroll,2010-10-01,0,0.0,pre_birth
Rickroll,2010-11-01,0,0.0,pre_birth
Rickroll,2010-12-01,0,0.0,pre_birth
Rickroll,2011-01-01,0,0.0,pre_birth
Rickroll,2011-02-01,11,0.11,growth
Rickroll,2011-03-01,14,0.14,growth
Rickroll,2011-04-01,14,0.14,growth
Rickroll,2011-05-01,14,0.14,growth
Rickroll,2011-06-01,0,0.0,growth
Rickroll,2011-07-01,0,0.0,growth
Rickroll,2011-08-01,0,0.0,growth
Rickroll,2011-09-01,0,0.0,growth
Rickroll,2011-10-01,10,0.1,growth
Rickroll,2011-11-01,16,0.16,growth
Rickroll,2011-12-01,9,0.09,growth
Rickroll,2012-01-01,10,0.1,growth
Rickroll,2012-02-01,15,0.15,growth
Rickroll,2012-03-01,8,0.08,growth
Rickroll,2012-04-01,0,0.0,growth
Rickroll,2012-05-01,8,0.08,growth
Rickroll,2012-06-01,0,0.0,growth
Rickroll,2012-07-01,0,0.0,growth
Rickroll,2012-08-01,0,0.0,growth
Rickroll,2012-09-01,8,0.08,growth
Rickroll,2012-10-01,7,0.07,growth
Rickroll,2012-11-01,0,0.0,growth
Rickroll,2012-12-01,0,0.0,growth
Rickroll,2013-01-01,0,0.0,growth
Rickroll,2013-02-01,12,0.12,growth
Rickroll,2013-03-01,9,0.09,growth
Rickroll,2013-04-01,7,0.07,growth
Rickroll,2013-05-01,7,0.07,growth
Rickroll,2013-06-01,9,0.09,growth
Rickroll,2013-07-01,0,0.0,growth
Rickroll,2013-08-01,0,0.0,growth
Rickroll,2013-09-01,0,0.0,growth
Rickroll,2013-10-01,0,0.0,growth
Rickroll,2013-11-01,0,0.0,growth
Rickroll,2013-12-01,0,0.0,growth
Rickroll,2014-01-01,0,0.0,growth
Rickroll,2014-02-01,0,0.0,growth
Rickroll,2014-03-01,0,0.0,growth
Rickroll,2014-04-01,6,0.06,growth
Rickroll,2014-05-01,0,0.0,growth
Rickroll,2014-06-01,0,0.0,growth
Rickroll,2014-07-01,0,0.0,growth
Rickroll,2014-08-01,0,0.0,growth
Rickroll,2014-09-01,0,0.0,growth
Rickroll,2014-10-01,6,0.06,growth
Rickroll,2014-11-01,9,0.09,growth
Rickroll,2014-12-01,7,0.07,growth
Rickroll,2015-01-01,0,0.0,growth
Rickroll,2015-02-01,17,0.17,growth
Rickroll,2015-03-01,0,0.0,growth
Rickroll,2015-04-01,6,0.06,growth
Rickroll,2015-05-01,0,0.0,growth
Rickroll,2015-06-01,7,0.07,growth
Rickroll,2015-07-01,5,0.05,growth
Rickroll,2015-08-01,8,0.08,growth
Rickroll,2015-09-01,6,0.06,growth
Rickroll,2015-10-01,7,0.07,growth
Rickroll,2015-11-01,5,0.05,growth
Rickroll,2015-12-01,0,0.0,growth
Rickroll,2016-01-01,6,0.06,growth
Rickroll,2016-02-01,11,0.11,growth
Rickroll,2016-03-01,9,0.09,growth
Rickroll,2016-04-01,11,0.11,growth
Rickroll,2016-05-01,5,0.05,growth
Rickroll,2016-06-01,0,0.0,growth
Rickroll,2016-07-01,13,0.13,growth
Rickroll,2016-08-01,0,0.0,growth
Rickroll,2016-09-01,6,0.06,growth
Rickroll,2016-10-01,9,0.09,growth
Rickroll,2016-11-01,8,0.08,growth
Rickroll,2016-12-01,8,0.08,growth
Rickroll,2017-01-01,6,0.06,growth
Rickroll,2017-02-01,15,0.15,growth
Rickroll,2017-03-01,10,0.1,growth
Rickroll,2017-04-01,6,0.06,growth
Rickroll,2017-05-01,7,0.07,growth
Rickroll,2017-06-01,7,0.07,growth
Rickroll,2017-07-01,0,0.0,growth
Rickroll,2017-08-01,6,0.06,growth
Rickroll,2017-09-01,0,0.0,growth
Rickroll,2017-10-01,0,0.0,growth
Rickroll,2017-11-01,0,0.0,growth
Rickroll,2017-12-01,0,0.0,growth
Rickroll,2018-01-01,0,0.0,growth
Rickroll,2018-02-01,5,0.05,growth
Rickroll,2018-03-01,0,0.0,growth
Rickroll,2018-04-01,5,0.05,growth
Rickroll,2018-05-01,9,0.09,growth
Rickroll,2018-06-01,7,0.07,growth
Rickroll,2018-07-01,0,0.0,growth
Rickroll,2018-08-01,0,0.0,growth
Rickroll,2018-09-01,5,0.05,growth
Rickroll,2018-10-01,5,0.05,growth
Rickroll,2018-11-01,6,0.06,growth
Rickroll,2018-12-01,6,0.06,growth
Rickroll,2019-01-01,6,0.06,growth
Rickroll,2019-02-01,0,0.0,growth
Rickroll,2019-03-01,5,0.05,growth
Rickroll,2019-04-01,7,0.07,growth
Rickroll,2019-05-01,8,0.08,growth
Rickroll,2019-06-01,7,0.07,growth
Rickroll,2019-07-01,0,0.0,growth
Rickroll,2019-08-01,6,0.06,growth
Rickroll,2019-09-01,9,0.09,growth
Rickroll,2019-10-01,5,0.05,growth
Rickroll,2019-11-01,7,0.07,growth
Rickroll,2019-12-01,7,0.07,growth
Rickroll,2020-01-01,7,0.07,growth
Rickroll,2020-02-01,10,0.1,growth
Rickroll,2020-03-01,11,0.11,growth
Rickroll,2020-04-01,16,0.16,growth
Rickroll,2020-05-01,11,0.11,growth
Rickroll,2020-06-01,18,0.18,growth
Rickroll,2020-07-01,21,0.21,growth
Rickroll,2020-08-01,24,0.24,growth
Rickroll,2020-09-01,28,0.28,growth
Rickroll,2020-10-01,17,0.17,growth
Rickroll,2020-11-01,17,0.17,growth
Rickroll,2020-12-01,18,0.18,growth
Rickroll,2021-01-01,27,0.27,growth
Rickroll,2021-02-01,32,0.32,growth
Rickroll,2021-03-01,31,0.31,growth
Rickroll,2021-04-01,37,0.37,growth
Rickroll,2021-05-01,34,0.34,growth
Rickroll,2021-06-01,27,0.27,growth
Rickroll,2021-07-01,40,0.4,growth
Rickroll,2021-08-01,38,0.38,growth
Rickroll,2021-09-01,39,0.39,growth
Rickroll,2021-10-01,47,0.47,growth
Rickroll,2021-11-01,46,0.46,growth
Rickroll,2021-12-01,39,0.39,growth
Rickroll,2022-01-01,51,0.51,growth
Rickroll,2022-02-01,64,0.64,growth
Rickroll,2022-03-01,62,0.62,growth
Rickroll,2022-04-01,100,1.0,peak
Rickroll,2022-05-01,84,0.84,post_peak
Rickroll,2022-06-01,68,0.68,post_peak
Rickroll,2022-07-01,54,0.54,post_peak
Rickroll,2022-08-01,60,0.6,post_peak
Rickroll,2022-09-01,60,0.6,post_peak
Rickroll,2022-10-01,64,0.64,post_peak
Rickroll,2022-11-01,64,0.64,post_peak
Rickroll,2022-12-01,47,0.47,decay
Rickroll,2023-01-01,53,0.53,decay
Rickroll,2023-02-01,45,0.45,decay
Rickroll,2023-03-01,51,0.51,decay
Rickroll,2023-04-01,48,0.48,decay
Rickroll,2023-05-01,45,0.45,decay
Rickroll,2023-06-01,37,0.37,decay
Rickroll,2023-07-01,28,0.28,decay
Rickroll,2023-08-01,29,0.29,decay
Rickroll,2023-09-01,32,0.32,decay
Rickroll,2023-10-01,33,0.33,decay
Rickroll,2023-11-01,39,0.39,decay
Rickroll,2023-12-01,46,0.46,decay
Rickroll,2024-01-01,37,0.37,decay
Rickroll,2024-02-01,40,0.4,decay
Rickroll,2024-03-01,34,0.34,decay
Rickroll,2024-04-01,40,0.4,decay
Rickroll,2024-05-01,32,0.32,decay
Rickroll,2024-06-01,20,0.2,decay
Rickroll,2024-07-01,24,0.24,decay
Rickroll,2024-08-01,24,0.24,decay
Rickroll,2024-09-01,29,0.29,decay
Rickroll,2024-10-01,30,0.3,decay
Rickroll,2024-11-01,26,0.26,decay
Rickroll,2024-12-01,21,0.21,decay
Surprised Pikachu,2010-01-01,0,0.0,pre_birth
Surprised Pikachu,2010-02-01,0,0.0,pre_birth
Surprised Pikachu,2010-03-01,0,0.0,pre_birth
Surprised Pikachu,2010-04-01,0,0.0,pre_birth
Surprised Pikachu,2010-05-01,0,0.0,pre_birth
Surprised Pikachu,2010-06-01,0,0.0,pre_birth
Surprised Pikachu,2010-07-01,0,0.0,pre_birth
Surprised Pikachu,2010-08-01,0,0.0,pre_birth
Surprised Pikachu,2010-09-01,0,0.0,pre_birth
Surprised Pikachu,2010-10-01,0,0.0,pre_birth
Surprised Pikachu,2010-11-01,0,0.0,pre_birth
Surprised Pikachu,2010-12-01,0,0.0,pre_birth
Surprised Pikachu,2011-01-01,0,0.0,pre_birth
Surprised Pikachu,2011-02-01,0,0.0,pre_birth
Surprised Pikachu,2011-03-01,0,0.0,pre_birth
Surprised Pikachu,2011-04-01,0,0.0,pre_birth
Surprised Pikachu,2011-05-01,0,0.0,pre_birth
Surprised Pikachu,2011-06-01,0,0.0,pre_birth
Surprised Pikachu,2011-07-01,0,0.0,pre_birth
Surprised Pikachu,2011-08-01,0,0.0,pre_birth
Surprised Pikachu,2011-09-01,0,0.0,pre_birth
Surprised Pikachu,2011-10-01,0,0.0,pre_birth
Surprised Pikachu,2011-11-01,0,0.0,pre_birth
Surprised Pikachu,2011-12-01,0,0.0,pre_birth
Surprised Pikachu,2012-01-01,0,0.0,pre_birth
Surprised Pikachu,2012-02-01,0,0.0,pre_birth
Surprised Pikachu,2012-03-01,0,0.0,pre_birth
Surprised Pikachu,2012-04-01,0,0.0,pre_birth
Surprised Pikachu,2012-05-01,0,0.0,pre_birth
Surprised Pikachu,2012-06-01,0,0.0,pre_birth
Surprised Pikachu,2012-07-01,0,0.0,pre_birth
Surprised Pikachu,2012-08-01,0,0.0,pre_birth
Surprised Pikachu,2012-09-01,0,0.0,pre_birth
Surprised Pikachu,2012-10-01,0,0.0,pre_birth
Surprised Pikachu,2012-11-01,0,0.0,pre_birth
Surprised Pikachu,2012-12-01,0,0.0,pre_birth
Surprised Pikachu,2013-01-01,0,0.0,pre_birth
Surprised Pikachu,2013-02-01,0,0.0,pre_birth
Surprised Pikachu,2013-03-01,0,0.0,pre_birth
Surprised Pikachu,2013-04-01,0,0.0,pre_birth
Surprised Pikachu,2013-05-01,0,0.0,pre_birth
Surprised Pikachu,2013-06-01,0,0.0,pre_birth
Surprised Pikachu,2013-07-01,0,0.0,pre_birth
Surprised Pikachu,2013-08-01,0,0.0,pre_birth
Surprised Pikachu,2013-09-01,0,0.0,pre_birth
Surprised Pikachu,2013-10-01,0,0.0,pre_birth
Surprised Pikachu,2013-11-01,0,0.0,pre_birth
Surprised Pikachu,2013-12-01,0,0.0,pre_birth
Surprised Pikachu,2014-01-01,0,0.0,pre_birth
Surprised Pikachu,2014-02-01,0,0.0,pre_birth
Surprised Pikachu,2014-03-01,0,0.0,pre_birth
Surprised Pikachu,2014-04-01,0,0.0,pre_birth
Surprised Pikachu,2014-05-01,0,0.0,pre_birth
Surprised Pikachu,2014-06-01,0,0.0,pre_birth
Surprised Pikachu,2014-07-01,0,0.0,pre_birth
Surprised Pikachu,2014-08-01,0,0.0,pre_birth
Surprised Pikachu,2014-09-01,0,0.0,pre_birth
Surprised Pikachu,2014-10-01,0,0.0,pre_birth
Surprised Pikachu,2014-11-01,0,0.0,pre_birth
Surprised Pikachu,2014-12-01,0,0.0,pre_birth
Surprised Pikachu,2015-01-01,0,0.0,pre_birth
Surprised Pikachu,2015-02-01,0,0.0,pre_birth
Surprised Pikachu,2015-03-01,0,0.0,pre_birth
Surprised Pikachu,2015-04-01,0,0.0,pre_birth
Surprised Pikachu,2015-05-01,0,0.0,pre_birth
Surprised Pikachu,2015-06-01,0,0.0,pre_birth
Surprised Pikachu,2015-07-01,0,0.0,pre_birth
Surprised Pikachu,2015-08-01,0,0.0,pre_birth
Surprised Pikachu,2015-09-01,0,0.0,pre_birth
Surprised Pikachu,2015-10-01,0,0.0,pre_birth
Surprised Pikachu,2015-11-01,0,0.0,pre_birth
Surprised Pikachu,2015-12-01,0,0.0,pre_birth
Surprised Pikachu,2016-01-01,0,0.0,pre_birth
Surprised Pikachu,2016-02-01,0,0.0,pre_birth
Surprised Pikachu,2016-03-01,0,0.0,pre_birth
Surprised Pikachu,2016-04-01,0,0.0,pre_birth
Surprised Pikachu,2016-05-01,0,0.0,pre_birth
Surprised Pikachu,2016-06-01,0,0.0,pre_birth
Surprised Pikachu,2016-07-01,0,0.0,pre_birth
Surprised Pikachu,2016-08-01,0,0.0,pre_birth
Surprised Pikachu,2016-09-01,0,0.0,pre_birth
Surprised Pikachu,2016-10-01,0,0.0,pre_birth
Surprised Pikachu,2016-11-01,0,0.0,pre_birth
Surprised Pikachu,2016-12-01,0,0.0,pre_birth
Surprised Pikachu,2017-01-01,0,0.0,pre_birth
Surprised Pikachu,2017-02-01,0,0.0,pre_birth
Surprised Pikachu,2017-03-01,0,0.0,pre_birth
Surprised Pikachu,2017-04-01,0,0.0,pre_birth
Surprised Pikachu,2017-05-01,0,0.0,pre_birth
Surprised Pikachu,2017-06-01,0,0.0,pre_birth
Surprised Pikachu,2017-07-01,0,0.0,pre_birth
Surprised Pikachu,2017-08-01,0,0.0,pre_birth
Surprised Pikachu,2017-09-01,0,0.0,pre_birth
